annotation_id,relative_path,annotation_relative_path,shape_index,label,shape_type,n_points,points_json,image_width,image_height,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,shape_area,bbox_area,bbox_area_ratio,max_point_boundary_excess_px,circle_extends_beyond_frame
1-coins/150_1479429582.jpg::shape-7,1-coins/150_1479429582.jpg,1-coins/150_1479429582.json,7,10,circle,2,"[[263.265306122449, 291.42857142857144], [238.77551020408163, 311.0204081632653]]",640,480,231.9030649595126,260.06633026563503,294.6275472853854,322.79081259150786,62.724482325872785,62.724482325872785,3090.039654609601,3934.3606830487274,0.012807163681799244,0.0,False
1-coins/150_1479429582.jpg::shape-8,1-coins/150_1479429582.jpg,1-coins/150_1479429582.json,8,10,circle,2,"[[326.91131498470946, 203.36391437308868], [310.091743119266, 230.8868501529052]]",640,480,294.6559279667752,171.10852735515442,359.1667020026437,235.61930139102293,64.51077403586848,64.51077403586848,3268.5443865730035,4161.639966706883,0.0135470050999573,0.0,False
1-coins/150_1479429582.jpg::shape-9,1-coins/150_1479429582.jpg,1-coins/150_1479429582.json,9,10,circle,2,"[[310.091743119266, 392.0489296636086], [298.4709480122324, 421.4067278287462]]",640,480,278.51765260149153,360.4748391458341,341.6658336370405,423.6230201813831,63.148181035548944,63.148181035548944,3131.9265762578198,3987.692768098463,0.012980770729487185,0.0,False
1-coins/150_1479429582.jpg::shape-10,1-coins/150_1479429582.jpg,1-coins/150_1479429582.json,10,10,circle,2,"[[412.5850340136055, 380.61224489795916], [396.59863945578235, 408.16326530612247]]",640,480,380.73187818110705,348.7590890654607,444.4381898461039,412.4654007304576,63.706311664996846,63.706311664996846,3187.5338483944834,4058.494145957713,0.013211243964706097,0.0,False
1-coins/150_1479429582.jpg::shape-11,1-coins/150_1479429582.jpg,1-coins/150_1479429582.json,11,10,circle,2,"[[465.30612244897964, 196.9387755102041], [442.51700680272114, 218.3673469387755]]",640,480,434.0246988015826,165.65735186280705,496.5875460963767,228.22019915760114,62.56284729479409,62.56284729479409,3074.1346966613964,3914.109861631724,0.012741243039165769,0.0,False
1-coins/150_1479429582.jpg::shape-12,1-coins/150_1479429582.jpg,1-coins/150_1479429582.json,12,10,circle,2,"[[432.6530612244898, 110.8843537414966], [410.5442176870748, 133.33333333333334]]",640,480,401.1450043615762,79.37629687858295,464.16111808740345,142.39241060441023,63.01611372582729,63.01611372582729,3118.8401314792527,3971.0305891063986,0.012926531865580725,0.0,False
1-coins/150_1479429588.jpg::shape-0,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,0,10,circle,2,"[[58.44680851063828, 55.3191489361702], [88.23404255319147, 43.085106382978715]]",640,480,26.24508326028655,23.117423685818473,90.64853376099,87.52087418652192,64.40345050070346,64.40345050070346,3257.6779864776468,4147.80443639656,0.013501967566395053,0.0,False
1-coins/150_1479429588.jpg::shape-1,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,1,10,circle,2,"[[431.8510638297871, 110.1063829787234], [463.23404255319144, 97.8723404255319]]",640,480,398.16778681066455,76.42310595960085,465.53434084890966,143.78965999784594,67.36655403824511,67.36655403824511,3564.335259420306,4538.252602987799,0.014772957692017575,0.0,False
1-coins/150_1479429588.jpg::shape-2,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,2,10,circle,2,"[[465.36170212765956, 195.74468085106383], [494.61702127659566, 182.4468085106383]]",640,480,433.22594155958893,163.6089202829932,497.4974626957302,227.88044141913446,64.27152113614123,64.27152113614123,3244.3450615670854,4130.828429153449,0.01344670712615055,0.0,False
1-coins/150_1479429588.jpg::shape-3,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,3,10,circle,2,"[[410.57446808510633, 378.7234042553191], [438.7659574468085, 364.89361702127655]]",640,480,379.17346352522236,347.32239969543514,441.9754726449903,410.1244088152031,62.80200911976791,62.80200911976791,3097.6828875510564,3944.0923494794115,0.012838842283461625,0.0,False
1-coins/150_1479429588.jpg::shape-4,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,4,10,circle,2,"[[263.23404255319144, 288.2978723404255], [293.55319148936167, 279.78723404255317]]",640,480,231.74306358379636,256.8068933710304,294.72502152258653,319.7888513098206,62.98195793879016,62.98195793879016,3115.460120765117,3966.727025803533,0.012912522870454208,0.0,False
1-coins/150_1479429588.jpg::shape-5,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,5,10,circle,2,"[[61.10638297872339, 241.48936170212764], [91.95744680851064, 230.85106382978722]]",640,480,28.47263478685536,208.85561351025962,93.74013117059141,274.12310989399566,65.26749638373606,65.26749638373606,3345.675290887277,4259.846084201,0.013866686472008463,0.0,False
1-coins/150_1479429588.jpg::shape-6,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,6,10,circle,2,"[[77.59574468085106, 380.31914893617017], [108.44680851063828, 370.2127659574468]]",640,480,45.13150102198484,347.85490527730394,110.05998833971728,412.7833925950364,64.92848731773243,64.92848731773243,3311.0096861198417,4215.708465368942,0.013723009327372858,0.0,False
1-coins/150_1479429588.jpg::shape-7,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,7,10,circle,2,"[[137.70212765957444, 141.48936170212764], [170.68085106382978, 134.04255319148936]]",640,480,103.89308812325379,107.68032216580698,171.5111671958951,175.2984012384483,67.61807907264131,67.61807907264131,3591.00110924139,4572.204617473973,0.014883478572506421,0.0,False
1-coins/150_1479429588.jpg::shape-8,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,8,10,circle,2,"[[310.04255319148933, 389.89361702127655], [340.36170212765956, 378.7234042553191]]",640,480,277.73118606704793,357.58224989683515,342.35392031593074,422.20498414571796,64.62273424888275,64.62273424888275,3279.8995279952314,4176.097781801724,0.01359406830013582,0.0,False
1-coins/150_1479429588.jpg::shape-9,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,9,25,circle,2,"[[165.36170212765956, 242.02127659574467], [203.6595744680851, 229.25531914893617]]",640,480,124.99220008295683,201.65177455104194,205.73120417236228,282.3907786404474,80.73900408940547,80.73900408940547,5119.843165651094,6518.786781349033,0.02122000905387055,0.0,False
1-coins/150_1479429588.jpg::shape-10,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,10,25,circle,2,"[[174.4042553191489, 406.3829787234042], [207.91489361702122, 385.1063829787234]]",640,480,134.70971658126456,366.6884399855199,214.09879405703322,446.07751746128855,79.38907747576863,79.38907747576863,4950.070588456752,6302.625622453594,0.020516359448091125,0.0,False
1-coins/150_1479429588.jpg::shape-11,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,11,5,circle,2,"[[448.8723404255319, 275.0], [482.3829787234042, 261.70212765957444]]",640,480,412.81965275993497,238.9473123344031,484.9250280911288,311.0526876655969,72.1053753311938,72.1053753311938,4083.430469271025,5199.185151652331,0.0169244308322016,0.0,False
1-coins/150_1479429588.jpg::shape-12,1-coins/150_1479429588.jpg,1-coins/150_1479429588.json,12,5,circle,2,"[[560.5744680851063, 191.48936170212764], [593.0212765957447, 180.3191489361702]]",640,480,526.2587423057673,157.17363592278863,594.8901938644453,225.80508748146664,68.631451558678,68.631451558678,3699.4422318472007,4710.276143051165,0.015332930153161343,0.0,False
1-coins/150_1479429594.jpg::shape-0,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,0,10,circle,2,"[[57.7883211678832, 55.20437956204379], [74.57664233576642, 82.94160583941606]]",640,480,25.366084212390035,22.78214260655063,90.21055812337636,87.62661651753695,64.84447391098632,64.84447391098632,3302.446750243841,4204.805796792586,0.013687518869767533,0.0,False
1-coins/150_1479429594.jpg::shape-1,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,1,10,circle,2,"[[135.16058394160584, 146.44525547445255], [141.72992700729927, 179.29197080291968]]",640,480,101.66337545814962,112.94804699099633,168.65779242506204,179.94246395790879,66.99441696691244,66.99441696691244,3525.064802845166,4488.251904736525,0.014610195002397542,0.0,False
1-coins/150_1479429594.jpg::shape-2,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,2,10,circle,2,"[[248.29927007299267, 146.44525547445255], [255.5985401459854, 179.2919708029197]]",640,480,214.6512976011208,112.79728300258068,281.94724254486454,180.09322794632442,67.29594494374372,67.29594494374372,3556.8673817882222,4528.744205871386,0.014742005878487584,0.0,False
1-coins/150_1479429594.jpg::shape-3,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,3,10,circle,2,"[[288.44525547445255, 200.45985401459853], [303.7737226277372, 229.65693430656933]]",640,480,255.46903066255032,167.4836292026963,321.4214802863548,233.43607882650076,65.95244962380443,65.95244962380443,3416.266506461057,4349.725611380461,0.014159263057879103,0.0,False
1-coins/150_1479429594.jpg::shape-4,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,4,10,circle,2,"[[262.89781021897807, 290.24087591240874], [276.7664233576642, 318.7080291970803]]",640,480,231.23209932338116,258.5751650168118,294.563521114575,321.90658680800567,63.33142179119382,63.33142179119382,3150.129135306091,4010.8689860940995,0.01305621414744173,0.0,False
1-coins/150_1479429594.jpg::shape-5,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,5,10,circle,2,"[[411.80291970802915, 379.29197080291965], [384.0656934306569, 363.96350364963496]]",640,480,380.1119805166534,347.6010316115439,443.4938588994049,410.9829099942954,63.38187838275157,63.38187838275157,3155.1505951391987,4017.262507325911,0.013077026391034866,0.0,False
1-coins/150_1479429594.jpg::shape-6,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,6,10,circle,2,"[[76.76642335766422, 381.4817518248175], [93.55474452554742, 408.4890510948905]]",640,480,44.966392830960615,349.68172129811387,108.56645388436783,413.2817823515211,63.600061053407224,63.600061053407224,3176.9102544160223,4044.967765997126,0.013167212779938563,0.0,False
1-coins/150_1479429594.jpg::shape-7,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,7,10,circle,2,"[[61.437956204379546, 240.6058394160584], [82.60583941605839, 264.6934306569343]]",640,480,29.370974253301,208.53885746497986,93.50493815545809,272.6728213671369,64.13396390215709,64.13396390215709,3230.4724926358917,4113.165325803189,0.013389210044932256,0.0,False
1-coins/150_1479429594.jpg::shape-8,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,8,25,circle,2,"[[174.5766423357664, 408.4890510948905], [151.94890510948903, 374.91240875912405]]",640,480,134.08707080771188,367.999479566836,215.0662138638209,448.978622622945,80.97914305610901,80.97914305610901,5150.3439688293465,6557.621610101768,0.021346424512050027,0.0,False
1-coins/150_1479429594.jpg::shape-9,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,9,25,circle,2,"[[165.0875912408759, 242.06569343065692], [189.90510948905109, 274.1824817518248]]",640,480,124.4994488336997,201.47755102348071,205.67573364805207,282.6538358378331,81.17628481435239,81.17628481435239,5175.451267994908,6589.589216260858,0.021450485730015813,0.0,False
1-coins/150_1479429594.jpg::shape-10,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,10,5,circle,2,"[[450.4890510948905, 276.3722627737226], [473.8467153284671, 303.3795620437956]]",640,480,414.78226333245254,240.66547501128463,486.19583885732845,312.07905053616054,71.41357552487594,71.41357552487594,4005.451126879626,5099.898769247159,0.016601232972809764,0.0,False
1-coins/150_1479429594.jpg::shape-11,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,11,5,circle,2,"[[561.4379562043795, 191.70072992700727], [579.6861313868612, 221.62773722627736]]",640,480,526.3862563400204,156.64903006264822,596.4896560687386,226.75242979136632,70.1033997287181,70.1033997287181,3859.8287917193616,4914.486653524434,0.015997677908608184,0.0,False
1-coins/150_1479429594.jpg::shape-12,1-coins/150_1479429594.jpg,1-coins/150_1479429594.json,12,10,circle,2,"[[310.3430656934306, 391.7007299270073], [330.0510948905109, 417.2481751824817]]",640,480,278.07731955430603,359.4349837878827,342.6088118325552,423.96647606613186,64.53149227824915,64.53149227824915,3270.644171300788,4164.31349565773,0.013555707993677505,0.0,False
1-coins/150_1479429600.jpg::shape-0,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,0,10,circle,2,"[[412.34866828087166, 378.9346246973366], [423.728813559322, 408.47457627118644]]",640,480,380.6924454243142,347.2784018407791,444.0048911374291,410.59084755389404,63.31244571311492,63.31244571311492,3148.2416633626435,4008.4657821761234,0.013048391218021234,0.0,False
1-coins/150_1479429600.jpg::shape-1,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,1,10,circle,2,"[[309.9273607748184, 391.0411622276029], [334.6246973365617, 410.8958837772397]]",640,480,278.2387445056022,359.3525459583867,341.6159770440346,422.7297784968191,63.37723253843245,63.37723253843245,3154.688071729676,4016.673604230541,0.013075109388771293,0.0,False
1-coins/150_1479429600.jpg::shape-2,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,2,25,circle,2,"[[175.06053268765135, 408.47457627118644], [206.2953995157385, 431.9612590799032]]",640,480,135.98059953615262,369.3946431196877,214.14046583915007,447.55450942268516,78.15986630299747,78.15986630299747,4797.969656034459,6108.96470050244,0.019885952801114715,0.0,False
1-coins/150_1479429600.jpg::shape-3,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,3,10,circle,2,"[[76.51331719128329, 381.59806295399517], [103.14769975786925, 399.51573849878935]]",640,480,44.41295221467013,349.497697977382,108.61368216789646,413.6984279306083,64.20072995322633,64.20072995322633,3237.2020988276986,4121.733726527093,0.013417101974372046,0.0,False
1-coins/150_1479429600.jpg::shape-4,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,4,10,circle,2,"[[61.016949152542374, 242.3728813559322], [88.86198547215497, 258.83777239709445]]",640,480,28.668244624572644,210.0241768279625,93.36565368051211,274.7215858839019,64.69740905593946,64.69740905593946,3287.4840840905595,4185.754738551557,0.013625503706222517,0.0,False
1-coins/150_1479429600.jpg::shape-5,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,5,25,circle,2,"[[164.64891041162227, 242.13075060532688], [198.54721549636804, 264.8910411622276]]",640,480,123.8184571462831,201.3002973399877,205.47936367696144,282.96120387066605,81.66090653067835,81.66090653067835,5237.430523569901,6668.503655412185,0.02170736866996154,0.0,False
1-coins/150_1479429600.jpg::shape-6,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,6,10,circle,2,"[[263.19612590799034, 290.31476997578693], [282.5665859564165, 316.2227602905569]]",640,480,230.84742138002065,257.96606544781724,295.54483043596,322.6634745037566,64.6974090559394,64.6974090559394,3287.4840840905536,4185.75473855155,0.013625503706222493,0.0,False
1-coins/150_1479429600.jpg::shape-7,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,7,10,circle,2,"[[347.94188861985475, 227.8450363196126], [369.0072639225182, 252.54237288135593]]",640,480,315.4810126321971,195.384160331955,380.4027646075124,260.3059123072702,64.9217519753152,64.9217519753152,3310.322788019469,4214.833879544343,0.013720162368308409,0.0,False
1-coins/150_1479429600.jpg::shape-8,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,8,10,circle,2,"[[246.0048426150121, 149.87893462469734], [269.9757869249395, 173.12348668280873]]",640,480,212.61449413686816,116.48858614655339,279.3951910931561,183.26928310284129,66.78069695628791,66.78069695628791,3502.609940453258,4459.661485967562,0.014517127232967324,0.0,False
1-coins/150_1479429600.jpg::shape-9,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,9,5,circle,2,"[[217.67554479418888, 86.92493946731236], [235.4, 116.5]]",640,480,183.1959781226812,52.44537279580467,252.15511146569656,121.40450613882004,68.95913334301537,68.95913334301537,3734.8526371829757,4755.362071419774,0.01547969424290291,0.0,False
1-coins/150_1479429600.jpg::shape-10,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,10,10,circle,2,"[[135.3515625, 146.875], [156.8359375, 171.09375]]",640,480,102.9767849609477,114.5002224609477,167.7263400390523,179.2497775390523,64.74955507810459,64.74955507810459,3292.785634995772,4192.5048828125,0.01364747683207194,0.0,False
1-coins/150_1479429600.jpg::shape-11,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,11,10,circle,2,"[[57.421875, 55.6640625], [79.296875, 77.9296875]]",640,480,26.208517576604724,24.450705076604724,88.63523242339528,86.87741992339528,62.42671484679055,62.42671484679055,3060.7710408280686,3897.0947265625,0.012685855229695639,0.0,False
1-coins/150_1479429600.jpg::shape-12,1-coins/150_1479429600.jpg,1-coins/150_1479429600.json,12,5,circle,2,"[[471.1111111111111, 156.38888888888889], [495.0, 182.22222222222223]]",640,480,435.92531676940564,121.20309454718343,506.29690545281653,191.57468323059436,70.37158868341092,70.37158868341092,3889.417756701258,4952.160493827168,0.01612031410751031,0.0,False
1-coins/150_1479429606.jpg::shape-0,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,0,10,circle,2,"[[135.8905109489051, 147.17518248175182], [157.7883211678832, 171.2627737226277]]",640,480,103.3370757357989,114.62174726864562,168.4439461620113,179.72861769485803,65.1068704262124,65.1068704262124,3329.22786935377,4238.904576695611,0.013798517502264357,0.0,False
1-coins/150_1479429606.jpg::shape-1,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,1,10,circle,2,"[[60.70802919708028, 242.06569343065692], [85.52554744525546, 261.7737226277372]]",640,480,29.01709000570452,210.37475423928117,92.39896838845604,273.75663262203267,63.381878382751516,63.381878382751516,3155.1505951391932,4017.262507325904,0.013077026391034844,0.0,False
1-coins/150_1479429606.jpg::shape-2,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,2,10,circle,2,"[[76.76642335766422, 383.6715328467153], [97.20437956204378, 409.21897810218974]]",640,480,44.04973017370078,350.95483966275185,109.48311654162767,416.38822603067877,65.43338636792689,65.43338636792689,3362.704268241189,4281.5280515744,0.013937265792885416,0.0,False
1-coins/150_1479429606.jpg::shape-3,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,3,10,circle,2,"[[262.89781021897807, 291.7007299270073], [284.0656934306569, 315.78832116788317]]",640,480,230.83082826789956,259.63374797592877,294.96479217005657,323.7677118780858,64.13396390215703,64.13396390215703,3230.472492635886,4113.165325803182,0.013389210044932234,0.0,False
1-coins/150_1479429606.jpg::shape-4,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,4,10,circle,2,"[[399.3941605839416, 214.32846715328466], [416.91240875912405, 239.8759124087591]]",640,480,368.4173793081417,183.35168587748478,430.3709418597415,245.30524842908454,61.95356255159978,61.95356255159978,3014.5497198120343,3838.2439128349865,0.012494283570426389,0.0,False
1-coins/150_1479429606.jpg::shape-5,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,5,10,circle,2,"[[484.79562043795613, 271.992700729927], [454.13868613138686, 279.2919708029197]]",640,480,453.28170343806875,240.4787837300396,516.3095374378435,303.50661772981437,63.027833999774764,63.027833999774764,3120.0003763073946,3972.5078587031635,0.012931340685882694,0.0,False
1-coins/150_1479429606.jpg::shape-6,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,6,10,circle,2,"[[411.80291970802915, 381.4817518248175], [432.970802919708, 405.5693430656934]]",640,480,379.73593775695065,349.414769873739,443.86990165910765,413.548733775896,64.13396390215703,64.13396390215703,3230.472492635886,4113.165325803182,0.013389210044932234,0.0,False
1-coins/150_1479429606.jpg::shape-7,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,7,10,circle,2,"[[309.6131386861314, 391.7007299270073], [331.51094890510944, 415.78832116788317]]",640,480,277.0597034730252,359.1472947139011,342.16657389923756,424.25416514011346,65.10687042621235,65.10687042621235,3329.227869353766,4238.904576695605,0.01379851750226434,0.0,False
1-coins/150_1479429606.jpg::shape-8,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,8,10,circle,2,"[[57.05839416058393, 55.934306569343065], [77.49635036496349, 80.75182481751824]]",640,480,24.90844445905804,23.784356867817174,89.20834386210981,88.08425627086896,64.29989940305178,64.29989940305178,3247.210692079597,4134.477063242579,0.01345858419024277,0.0,False
1-coins/150_1479429606.jpg::shape-9,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,9,5,circle,2,"[[216.91240875912405, 86.5912408759124], [230.0510948905109, 120.8978102189781]]",640,480,180.17597216887114,49.854804285659505,253.64884534937696,123.32767746616531,73.4728731805058,73.4728731805058,4239.785919091558,5398.263093398688,0.017572471007157187,0.0,False
1-coins/150_1479429606.jpg::shape-10,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,10,5,circle,2,"[[470.1970802919708, 158.12408759124085], [463.6277372262773, 192.43065693430654]]",640,480,435.2671938277214,123.1942011269915,505.12696675622016,193.0539740554902,69.8597729284987,69.8597729284987,3833.0476726094257,4880.3878736214,0.01588667927611133,0.0,False
1-coins/150_1479429606.jpg::shape-11,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,11,25,circle,2,"[[164.35766423357663, 243.52554744525546], [189.17518248175182, 276.3722627737226]]",640,480,123.18952218334724,202.35740539502606,205.52580628380602,284.6936894954849,82.3362841004588,82.3362841004588,5324.421243043916,6779.2636794714645,0.02206791562327951,0.0,False
1-coins/150_1479429606.jpg::shape-12,1-coins/150_1479429606.jpg,1-coins/150_1479429606.json,12,25,circle,2,"[[173.84671532846713, 409.94890510948903], [200.12408759124088, 379.2919708029197]]",640,480,133.4691483622209,369.5713381432428,214.22428229471336,450.32647207573524,80.75513393249246,80.75513393249246,5121.889029775039,6521.391656454794,0.021228488465022118,0.0,False
1-coins/150_1479429612.jpg::shape-0,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,0,10,circle,2,"[[56.884057971014485, 56.246376811594196], [88.76811594202897, 52.623188405797094]]",640,480,24.794797354370253,24.157116194949964,88.97331858765872,88.33563742823843,64.17852123328846,64.17852123328846,3234.9628196227573,4118.882587691658,0.01340782092347545,0.0,False
1-coins/150_1479429612.jpg::shape-1,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,1,10,circle,2,"[[134.42028985507244, 147.55072463768116], [167.02898550724635, 154.79710144927535]]",640,480,101.01614327067793,114.14657805328665,167.82443643946695,180.95487122207567,66.80829316878902,66.80829316878902,3505.505350177645,4463.348036126862,0.01452912772176713,0.0,False
1-coins/150_1479429612.jpg::shape-2,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,2,10,circle,2,"[[59.78260869565217, 242.4782608695652], [73.55072463768116, 213.49275362318838]]",640,480,27.693348079007926,210.38900025292094,91.87186931229641,274.56752148620944,64.17852123328849,64.17852123328849,3234.962819622761,4118.882587691662,0.013407820923475462,0.0,False
1-coins/150_1479429612.jpg::shape-3,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,3,10,circle,2,"[[76.44927536231883, 382.3333333333333], [106.15942028985506, 370.01449275362313]]",640,480,44.28646228815628,350.17052025917076,108.61208843648137,414.49614640749587,64.3256261483251,64.3256261483251,3249.8096658117515,4137.786179374086,0.013469356052650018,0.0,False
1-coins/150_1479429612.jpg::shape-4,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,4,10,circle,2,"[[309.78260869565213, 391.75362318840575], [338.76811594202894, 377.2608695652174]]",640,480,277.3758264130465,359.34684090580015,342.18939097825773,424.16040547101136,64.81356456521127,64.81356456521127,3299.2991531083703,4200.79815164881,0.01367447314989847,0.0,False
1-coins/150_1479429612.jpg::shape-5,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,5,10,circle,2,"[[412.6811594202898, 380.88405797101444], [444.5652173913043, 383.78260869565213]]",640,480,380.6656202400369,348.8685187907615,444.69669860054273,412.89959715126736,64.03107836050587,64.03107836050587,3220.115973433774,4099.978996009244,0.013346285794300925,0.0,False
1-coins/150_1479429612.jpg::shape-6,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,6,10,circle,2,"[[482.24637681159413, 271.463768115942], [512.6811594202898, 263.4927536231884]]",640,480,450.78508210711243,240.00247341146027,513.7076715160758,302.9250628204237,62.92258940896346,62.92258940896346,3109.589451804637,3959.2522579290007,0.012888190943779299,0.0,False
1-coins/150_1479429612.jpg::shape-7,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,7,10,circle,2,"[[403.98550724637676, 221.463768115942], [423.5507246376811, 194.65217391304347]]",640,480,370.79425365043824,188.27251452000348,437.1767608423153,254.65502171188052,66.38250719187702,66.38250719187702,3460.9648116106837,4406.637261079605,0.014344522334243506,0.0,False
1-coins/150_1479429612.jpg::shape-8,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,8,10,circle,2,"[[263.40579710144925, 291.75362318840575], [286.5942028985507, 269.28985507246375]]",640,480,231.12076897109353,259.46859505805,295.690825231805,324.0386513187615,64.57005626071144,64.57005626071144,3274.5544094600555,4169.2921655114405,0.01357191460127422,0.0,False
1-coins/150_1479429612.jpg::shape-9,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,9,5,circle,2,"[[353.98550724637676, 166.39130434782606], [389.4927536231884, 170.7391304347826]]",640,480,318.21305783421013,130.6188549356594,389.7579566585434,202.16375375999272,71.54489882433329,71.54489882433329,4020.1960180625592,5118.672547784086,0.016662345533151324,0.0,False
1-coins/150_1479429612.jpg::shape-10,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,10,5,circle,2,"[[470.65217391304344, 158.42028985507244], [506.8840579710145, 157.69565217391303]]",640,480,434.41304420275355,122.18116014478258,506.89130362333333,194.6594195653623,72.47825942057972,72.47825942057972,4125.7735909620305,5253.0980886368525,0.01709992867394809,0.0,False
1-coins/150_1479429612.jpg::shape-11,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,11,25,circle,2,"[[164.1304347826087, 243.92753623188403], [204.71014492753622, 238.8550724637681]]",640,480,123.23492446515229,203.03202591442763,205.0259451000651,284.82304654934046,81.79102063491281,81.79102063491281,5254.133901325084,6689.771056500734,0.021776598491213325,0.0,False
1-coins/150_1479429612.jpg::shape-12,1-coins/150_1479429612.jpg,1-coins/150_1479429612.json,12,25,circle,2,"[[173.55072463768116, 408.42028985507244], [213.40579710144925, 400.4492753623188]]",640,480,132.90636619599957,367.7759314133908,214.19508307936275,449.06464829675406,81.2887168833632,81.2887168833632,5189.797567839466,6607.8554925435765,0.02150994626479029,0.0,False
1-coins/150_1479429618.jpg::shape-0,1-coins/150_1479429618.jpg,1-coins/150_1479429618.json,0,25,circle,2,"[[173.84671532846713, 407.7591240875912], [200.12408759124088, 436.956204379562]]",640,480,134.56606117642707,368.4784699355512,213.12736948050718,447.03977823963123,78.56130830408009,78.56130830408009,4847.382558898208,6171.879162448723,0.020090752481929437,0.0,False
1-coins/150_1479429618.jpg::shape-1,1-coins/150_1479429618.jpg,1-coins/150_1479429618.json,1,25,circle,2,"[[458.5182481751824, 62.50364963503649], [476.76642335766417, 98.27007299270072]]",640,480,418.36562762197053,22.351029081824613,498.6708687283943,102.65627018824836,80.30524110642375,80.30524110642375,5064.979151666425,6448.931749160851,0.020992616370966312,0.0,False
1-coins/150_1479429618.jpg::shape-2,1-coins/150_1479429618.jpg,1-coins/150_1479429618.json,2,10,circle,2,"[[132.970802919708, 145.71532846715328], [143.91970802919707, 174.1824817518248]]",640,480,102.4706826047063,115.21520815215158,163.47092323470972,176.215448782155,61.00024063000343,61.00024063000343,2922.4896228716375,3721.0293569183214,0.012112725771218495,0.0,False
1-coins/150_1479429618.jpg::shape-3,1-coins/150_1479429618.jpg,1-coins/150_1479429618.json,3,10,circle,2,"[[61.437956204379546, 242.06569343065692], [78.22627737226276, 266.15328467153284]]",640,480,32.07710166260031,212.7048388888777,90.79881074615878,271.42654797243614,58.72170908355846,58.72170908355846,2708.2406699921617,3448.239117694072,0.011224736711243723,0.0,False
