image_id,relative_path,filename,stem,extension,file_size_bytes,sha256,readable,width,height,mode,annotation_relative_path,annotation_match_method,n_annotation_candidates,image_error
3385,1-coins/30_1477787490.jpg,30_1477787490.jpg,30_1477787490,.jpg,38310,a2fad6387f68a2ad3116fcb501b166977573726be16390a8c4a2793bd320130e,True,640,480,RGB,1-coins/30_1477787490.json,labelme_imagePath,1,
3386,1-coins/30_1477787496.jpg,30_1477787496.jpg,30_1477787496,.jpg,38054,2715390532e7a005d5579c32f092bbdc30884db78c7dd359158635445602cecd,True,640,480,RGB,1-coins/30_1477787496.json,labelme_imagePath,1,
3387,1-coins/30_1477787502.jpg,30_1477787502.jpg,30_1477787502,.jpg,38103,fb15378f72d40bde91deb4d1364c340335833e12c122f2a8a7d5a4b4f2bd7de2,True,640,480,RGB,1-coins/30_1477787502.json,labelme_imagePath,1,
3388,1-coins/30_1477787508.jpg,30_1477787508.jpg,30_1477787508,.jpg,37872,db76e6b0f24746c81fcfcc6bd32d5471a6a2227bac50bcfae188ee7191543b3f,True,640,480,RGB,1-coins/30_1477787508.json,labelme_imagePath,1,
3389,1-coins/30_1477787514.jpg,30_1477787514.jpg,30_1477787514,.jpg,37141,cadcbcf7b3d71b1cd38b4ca1f5ae8edac206dfaace5d585a5538c3e2ec50a137,True,640,480,RGB,1-coins/30_1477787514.json,labelme_imagePath,1,
3390,1-coins/30_1477787520.jpg,30_1477787520.jpg,30_1477787520,.jpg,39295,26d2fbb413e0bcd6fae6404362e292c9296a2cd84c1a2190d632190bb7fccb4f,True,640,480,RGB,1-coins/30_1477787520.json,labelme_imagePath,1,
3391,1-coins/30_1477787526.jpg,30_1477787526.jpg,30_1477787526,.jpg,41254,cebde4d81037b0a0f5bab89f6ba6b4d48f340f7ee3a7b2cf62e8ff0756b58535,True,640,480,RGB,1-coins/30_1477787526.json,labelme_imagePath,1,
3392,1-coins/30_1477787532.jpg,30_1477787532.jpg,30_1477787532,.jpg,40770,693871aa151d1bf8727b035f3cc99f82fba9fcf83d0f48c57ecdf06040943d22,True,640,480,RGB,1-coins/30_1477787532.json,labelme_imagePath,1,
3393,1-coins/35_1477789530.jpg,35_1477789530.jpg,35_1477789530,.jpg,35785,8b397f994f821ee2348da0dc69c471093da123de8c2d932aad146f9696e07b4c,True,640,480,RGB,1-coins/35_1477789530.json,labelme_imagePath,1,
3394,1-coins/35_1477789536.jpg,35_1477789536.jpg,35_1477789536,.jpg,40181,43eadba2ce5341f9fab06ca3d1789723c7b2ffb445a865b97f77f8915175bb40,True,640,480,RGB,1-coins/35_1477789536.json,labelme_imagePath,1,
3395,1-coins/35_1477789542.jpg,35_1477789542.jpg,35_1477789542,.jpg,43090,d949d18303b2f3670deb7acb10af8eeb2503da1f2660f6494b8970ef872759aa,True,640,480,RGB,1-coins/35_1477789542.json,labelme_imagePath,1,
3396,1-coins/35_1477789548.jpg,35_1477789548.jpg,35_1477789548,.jpg,42362,37c7a07bb096e78aa311feadfff28b0ccc35c307d82fb5e194b22531099346d5,True,640,480,RGB,1-coins/35_1477789548.json,labelme_imagePath,1,
3397,1-coins/35_1477789554.jpg,35_1477789554.jpg,35_1477789554,.jpg,41108,bf1c0f974e9d5b35f57f57e1e3f2acdbd55fbb5f508c634436d349432699507b,True,640,480,RGB,1-coins/35_1477789554.json,labelme_imagePath,1,
3398,1-coins/35_1477789560.jpg,35_1477789560.jpg,35_1477789560,.jpg,42971,517de9bb27aa768bb430270a70400123888b020c3e3fcc4b79f90127653d089d,True,640,480,RGB,1-coins/35_1477789560.json,labelme_imagePath,1,
3399,1-coins/35_1477789566.jpg,35_1477789566.jpg,35_1477789566,.jpg,43237,d037b0cb4f38c3269d088bd3c31e5a47d22ccf7410fa0e8ed8f2261499d972be,True,640,480,RGB,1-coins/35_1477789566.json,labelme_imagePath,1,
3400,1-coins/35_1477789572.jpg,35_1477789572.jpg,35_1477789572,.jpg,42561,4fb24f2138f0a7b43bbf32bba33a6e9e731b3b7afdfdc15fa6932c813b3459ab,True,640,480,RGB,1-coins/35_1477789572.json,labelme_imagePath,1,
3401,1-coins/35_1477789578.jpg,35_1477789578.jpg,35_1477789578,.jpg,42042,11fed41f0ab2d06c0d89aec28e818a8090f83f003af4115ec963a59c97b61df8,True,640,480,RGB,1-coins/35_1477789578.json,labelme_imagePath,1,
3402,1-coins/35_1477789584.jpg,35_1477789584.jpg,35_1477789584,.jpg,42540,1a8ce67ca0fb98e3df20b0ca8e5b468971cc4042a0940c904e978511c58d5003,True,640,480,RGB,1-coins/35_1477789584.json,labelme_imagePath,1,
3403,1-coins/35_1477789590.jpg,35_1477789590.jpg,35_1477789590,.jpg,43525,e874e98705668b43261ff744b6551906d95be70d109ceef41d0de268c7e1b2d5,True,640,480,RGB,1-coins/35_1477789590.json,labelme_imagePath,1,
3404,1-coins/35_1477789596.jpg,35_1477789596.jpg,35_1477789596,.jpg,45252,183db56049fe93a4d9149902fd0e288317034cc39425ebc6403710f3fc4d6479,True,640,480,RGB,1-coins/35_1477789596.json,labelme_imagePath,1,
3405,1-coins/35_1477789602.jpg,35_1477789602.jpg,35_1477789602,.jpg,44140,c2edd53b5d630ac02436c04a1cf7e1860ededd6a6098081fa4749fd2a2e9d14e,True,640,480,RGB,1-coins/35_1477789602.json,labelme_imagePath,1,
3406,1-coins/35_1477789608.jpg,35_1477789608.jpg,35_1477789608,.jpg,44156,bc9145b8ce08b4f262f7d14b940974ea5f1aa64599b268fe8600089717bd226a,True,640,480,RGB,1-coins/35_1477789608.json,labelme_imagePath,1,
3407,1-coins/35_1477789614.jpg,35_1477789614.jpg,35_1477789614,.jpg,47263,0daec634d414f24bec93383e921ecf3abeafcf01beb40dc58eeddcd022db6b4a,True,640,480,RGB,1-coins/35_1477789614.json,labelme_imagePath,1,
3408,1-coins/35_1477789620.jpg,35_1477789620.jpg,35_1477789620,.jpg,47382,d54572e34d1212589a1c7814d14f9904ab181d6b38e0dcb2272634fbe38071d6,True,640,480,RGB,1-coins/35_1477789620.json,labelme_imagePath,1,
3409,1-coins/35_1477789626.jpg,35_1477789626.jpg,35_1477789626,.jpg,48122,0869b91f99766fd2702d005778ba38609c6972c0477918e3527061f8abe00bfd,True,640,480,RGB,1-coins/35_1477789626.json,labelme_imagePath,1,
3410,1-coins/35_1477789632.jpg,35_1477789632.jpg,35_1477789632,.jpg,46680,0cd0600cc0266aa7971d4d348a4ca6ccbc5d7e98a96ba2c5f2bab79ebdfdefad,True,640,480,RGB,1-coins/35_1477789632.json,labelme_imagePath,1,
3411,1-coins/35_1477789638.jpg,35_1477789638.jpg,35_1477789638,.jpg,47742,a8d6039ad2a7350625f868428833729c32f03e5fcd486e1f9876a37fa3936726,True,640,480,RGB,1-coins/35_1477789638.json,labelme_imagePath,1,
3412,1-coins/35_1477789644.jpg,35_1477789644.jpg,35_1477789644,.jpg,47703,105544f568248c3ff01f5e3e9547107b7a15ed1f61b7ce757fafa06cdf02d597,True,640,480,RGB,1-coins/35_1477789644.json,labelme_imagePath,1,
3413,1-coins/35_1477789650.jpg,35_1477789650.jpg,35_1477789650,.jpg,47143,d5b1ab45d7920445f86f32f50cb6c96a9643964f7ccf1f7316a7d35b3799751c,True,640,480,RGB,1-coins/35_1477789650.json,labelme_imagePath,1,
3414,1-coins/35_1477789656.jpg,35_1477789656.jpg,35_1477789656,.jpg,45273,2b515569fb8a0ae4ab9d5ae3b6b2a2d0d859727b7eb8839ec2c1c6851618cade,True,640,480,RGB,1-coins/35_1477789656.json,labelme_imagePath,1,
3415,1-coins/35_1477789662.jpg,35_1477789662.jpg,35_1477789662,.jpg,45098,772842d706df86e50959d2aecf2668720e8f68c0ab43b9723bfecc36c4fcc3da,True,640,480,RGB,1-coins/35_1477789662.json,labelme_imagePath,1,
3416,1-coins/35_1477789668.jpg,35_1477789668.jpg,35_1477789668,.jpg,47798,18022041e815d779af874c8f2277f874302e870837e8f76844b4fd23df746e62,True,640,480,RGB,1-coins/35_1477789668.json,labelme_imagePath,1,
3417,1-coins/35_1477789674.jpg,35_1477789674.jpg,35_1477789674,.jpg,48495,db2f63358fb7337c56548dc6b1bd1b8f0be0f9ed103628cecd4bd447a9b0809d,True,640,480,RGB,1-coins/35_1477789674.json,labelme_imagePath,1,
3418,1-coins/35_1477789680.jpg,35_1477789680.jpg,35_1477789680,.jpg,48454,e3c23197d8a6a9d3d19607bb6dc8897121a0adae60d1f2330803bd3941f39708,True,640,480,RGB,1-coins/35_1477789680.json,labelme_imagePath,1,
3419,1-coins/35_1477789686.jpg,35_1477789686.jpg,35_1477789686,.jpg,48088,355e1d22dbb39b0005618c843436721548000bd81f05890edaf10c4bad94e6df,True,640,480,RGB,1-coins/35_1477789686.json,labelme_imagePath,1,
3420,1-coins/35_1477789692.jpg,35_1477789692.jpg,35_1477789692,.jpg,46405,1b99244ecee8004df01266cbcaa95fc2241b6531125e2557316cc809d6d7671c,True,640,480,RGB,1-coins/35_1477789692.json,labelme_imagePath,1,
3421,1-coins/35_1477789698.jpg,35_1477789698.jpg,35_1477789698,.jpg,47494,938ba23b5ed4d024efe8e25568b0984b02b97524477484c41ad0c67ac4f13a1a,True,640,480,RGB,1-coins/35_1477789698.json,labelme_imagePath,1,
3422,1-coins/35_1477789704.jpg,35_1477789704.jpg,35_1477789704,.jpg,47332,2d63ff20d2470b8ce5023bee13653df3ec6617275940c6cbafb08f5b3019d3ed,True,640,480,RGB,1-coins/35_1477789704.json,labelme_imagePath,1,
3423,1-coins/35_1477789710.jpg,35_1477789710.jpg,35_1477789710,.jpg,43823,afc7040ece44c19dde0f33200771b5877dedeef0e4d46e8ea653b8fa1a1651aa,True,640,480,RGB,1-coins/35_1477789710.json,labelme_imagePath,1,
3424,1-coins/35_1477789842.jpg,35_1477789842.jpg,35_1477789842,.jpg,45023,ea81deb503bf3d20c084bb872b184f85a513140930bb46fb562c0aa31f74974a,True,640,480,RGB,1-coins/35_1477789842.json,labelme_imagePath,1,
3425,1-coins/35_1477789848.jpg,35_1477789848.jpg,35_1477789848,.jpg,41837,df4f94daea8f2c935e9e655c3a936908c1fc366ffdd4fb6465008b7425103fb2,True,640,480,RGB,1-coins/35_1477789848.json,labelme_imagePath,1,
3426,1-coins/35_1477789854.jpg,35_1477789854.jpg,35_1477789854,.jpg,42891,fb525e3123f9e2eabce62e9c7131e95eabf9d6fec4d1b985ff470ce2ac9f1c6e,True,640,480,RGB,1-coins/35_1477789854.json,labelme_imagePath,1,
3427,1-coins/35_1477789860.jpg,35_1477789860.jpg,35_1477789860,.jpg,42992,bf2993b444749a3391d78c4397b94c89aa29d65d82781051422fb6ee4b90a454,True,640,480,RGB,1-coins/35_1477789860.json,labelme_imagePath,1,
3428,1-coins/35_1477789866.jpg,35_1477789866.jpg,35_1477789866,.jpg,42682,af3016b8172e01b94113b6d90c73b7194560b5e466bc9257fd66e9f92aa59af3,True,640,480,RGB,1-coins/35_1477789866.json,labelme_imagePath,1,
3429,1-coins/35_1477789872.jpg,35_1477789872.jpg,35_1477789872,.jpg,42718,f014bef9013886da9db5c794116a5cdc7d53a94360c865c26663c1d230edc25e,True,640,480,RGB,1-coins/35_1477789872.json,labelme_imagePath,1,
3430,1-coins/35_1477789878.jpg,35_1477789878.jpg,35_1477789878,.jpg,42133,d9757c9dc0c7c2c03f86167f7b145aca9f8a3569c35ccbfc5b0e7af095b921cb,True,640,480,RGB,1-coins/35_1477789878.json,labelme_imagePath,1,
3431,1-coins/35_1477789884.jpg,35_1477789884.jpg,35_1477789884,.jpg,44015,4eaf6109895939d297de906a7368f25944808cf94a847baa994c891da09be744,True,640,480,RGB,1-coins/35_1477789884.json,labelme_imagePath,1,
3432,1-coins/35_1477789890.jpg,35_1477789890.jpg,35_1477789890,.jpg,46346,b0da8b83bc8d6eb63ecc40917e5278af1521a9390bd199b53c2b92c88dde8c2f,True,640,480,RGB,1-coins/35_1477789890.json,labelme_imagePath,1,
3433,1-coins/35_1477789896.jpg,35_1477789896.jpg,35_1477789896,.jpg,47376,0ac58320a7388d487329cfab5019ac2c8f704d420a2a96eb51f18a81a741d23a,True,640,480,RGB,1-coins/35_1477789896.json,labelme_imagePath,1,
3434,1-coins/35_1477789902.jpg,35_1477789902.jpg,35_1477789902,.jpg,42712,63760f5e4eed28ffbb86f67dbc67ba1efe32f867d336a7c559d8bf1460b9b7d6,True,640,480,RGB,1-coins/35_1477789902.json,labelme_imagePath,1,
3435,1-coins/35_1477789908.jpg,35_1477789908.jpg,35_1477789908,.jpg,42634,0a1eb8b9b6d8025a68beabff6cbe41535597410e79877c24aa934f6b01cf34ab,True,640,480,RGB,1-coins/35_1477789908.json,labelme_imagePath,1,
3436,1-coins/35_1477789914.jpg,35_1477789914.jpg,35_1477789914,.jpg,44363,5e20eccd7cd860853a5e97e07dfd936150788beaa353c16cabf6d0a712d74ea0,True,640,480,RGB,1-coins/35_1477789914.json,labelme_imagePath,1,
3437,1-coins/35_1477789920.jpg,35_1477789920.jpg,35_1477789920,.jpg,43790,7de0233ba542f2f7668bcc85bf7d9ac1c6cfbb710468db613827c5a22387b530,True,640,480,RGB,1-coins/35_1477789920.json,labelme_imagePath,1,
3438,1-coins/35_1477789926.jpg,35_1477789926.jpg,35_1477789926,.jpg,43549,0566bfae1d98550d22902e41cac19a91d02580edd27fadca6c83aecbf9d6c711,True,640,480,RGB,1-coins/35_1477789926.json,labelme_imagePath,1,
3439,1-coins/35_1477789932.jpg,35_1477789932.jpg,35_1477789932,.jpg,44733,89ce5e23805031bb78977fa5fa743964225d86cf38e44375b9e2782c72b7177a,True,640,480,RGB,1-coins/35_1477789932.json,labelme_imagePath,1,
3440,1-coins/35_1477789938.jpg,35_1477789938.jpg,35_1477789938,.jpg,42347,39e3fb05bc05931522b504bf945683928b163728e14d09bcb799a3515c54ab28,True,640,480,RGB,1-coins/35_1477789938.json,labelme_imagePath,1,
3441,1-coins/35_1477789944.jpg,35_1477789944.jpg,35_1477789944,.jpg,42594,369dbc4ae8be90e0b46068ecea880d2ac3b206054fd75990f63767c418bddea2,True,640,480,RGB,1-coins/35_1477789944.json,labelme_imagePath,1,
3442,1-coins/35_1477789950.jpg,35_1477789950.jpg,35_1477789950,.jpg,47205,30e015c83b5fdea079b5ff377c78e1321ff3eca27abf077aa3c4a153daf882eb,True,640,480,RGB,1-coins/35_1477789950.json,labelme_imagePath,1,
3443,1-coins/35_1477789956.jpg,35_1477789956.jpg,35_1477789956,.jpg,45857,5b5ebcedde91639f7658fc119096a2d3fda59926d287500beca31e6d22614ffd,True,640,480,RGB,1-coins/35_1477789956.json,labelme_imagePath,1,
3444,1-coins/35_1477789962.jpg,35_1477789962.jpg,35_1477789962,.jpg,45296,8db34f878e5451adb147bae46bcf67255e3da1b39414523c1af960569575d821,True,640,480,RGB,1-coins/35_1477789962.json,labelme_imagePath,1,
3445,1-coins/35_1477789968.jpg,35_1477789968.jpg,35_1477789968,.jpg,46250,cbf412e1e6df08a9a924c5638c89f664a4f299be127ebc2cce703d4690f2e20e,True,640,480,RGB,1-coins/35_1477789968.json,labelme_imagePath,1,
3446,1-coins/35_1477789974.jpg,35_1477789974.jpg,35_1477789974,.jpg,44521,ff46f0bcb58daaf5f5a3e436efbc5a84373ff85dd9543630c20006ac6861eb74,True,640,480,RGB,1-coins/35_1477789974.json,labelme_imagePath,1,
3447,1-coins/35_1477789980.jpg,35_1477789980.jpg,35_1477789980,.jpg,46708,0bd96e46c95a6e309945437993d0369e46a8a7a17ed509c2270b10aa9c480ccc,True,640,480,RGB,1-coins/35_1477789980.json,labelme_imagePath,1,
3448,1-coins/35_1477789986.jpg,35_1477789986.jpg,35_1477789986,.jpg,43674,ee12d5b9f9b77cfa728a2b741c2c37a782c07aa10606dc424038f30d845c8419,True,640,480,RGB,1-coins/35_1477789986.json,labelme_imagePath,1,
3449,1-coins/35_1477789992.jpg,35_1477789992.jpg,35_1477789992,.jpg,47610,aa570e09072500b00d3ccf7e7022d7b5fbf54e9290f7cceb4fb16328e81ad443,True,640,480,RGB,1-coins/35_1477789992.json,labelme_imagePath,1,
3450,1-coins/35_1477789998.jpg,35_1477789998.jpg,35_1477789998,.jpg,50538,2313426e06af02cf0aed4aa66ee1c5234ce97ba5055f0b49f18ec783442cb6a3,True,640,480,RGB,1-coins/35_1477789998.json,labelme_imagePath,1,
3451,1-coins/35_1477790004.jpg,35_1477790004.jpg,35_1477790004,.jpg,48940,0ab061c78f46a4386c8535eda4dd095d98d2191c3d8432d3d506e7bad54341c6,True,640,480,RGB,1-coins/35_1477790004.json,labelme_imagePath,1,
3452,1-coins/35_1477790010.jpg,35_1477790010.jpg,35_1477790010,.jpg,49733,12969f15a1640857247399ce2b79209eb01b78be9a5fdf50081600b7defa518d,True,640,480,RGB,1-coins/35_1477790010.json,labelme_imagePath,1,
3453,1-coins/35_1477790016.jpg,35_1477790016.jpg,35_1477790016,.jpg,47794,213730da7d6bb1bf8f4bae9449ca3765bbfaec4a7bc065148e767481fe645948,True,640,480,RGB,1-coins/35_1477790016.json,labelme_imagePath,1,
3454,1-coins/40_1477790658.jpg,40_1477790658.jpg,40_1477790658,.jpg,45931,23467aeb310048e4b789ddf1819b3261c1659abe86a1e422169cfde814065eca,True,640,480,RGB,1-coins/40_1477790658.json,labelme_imagePath,1,
3455,1-coins/40_1477790664.jpg,40_1477790664.jpg,40_1477790664,.jpg,50338,3b51a53dc818e9bde378d8bb30cec563c7b36e7fba318fdb226625b490ecb35a,True,640,480,RGB,1-coins/40_1477790664.json,labelme_imagePath,1,
3456,1-coins/40_1477790670.jpg,40_1477790670.jpg,40_1477790670,.jpg,48810,fc6a2b5a06056923962c4b0ed35d7cad7b9a2cae67d8482f50b5f4657bbe30e4,True,640,480,RGB,1-coins/40_1477790670.json,labelme_imagePath,1,
3457,1-coins/40_1477790676.jpg,40_1477790676.jpg,40_1477790676,.jpg,52067,78879f9c616006548f6243f96c9d3d3225a208e3fd3eee53187d944402ab5790,True,640,480,RGB,1-coins/40_1477790676.json,labelme_imagePath,1,
3458,1-coins/40_1477790682.jpg,40_1477790682.jpg,40_1477790682,.jpg,51728,cd4df2d96b24415bca6cb54da51228717b8559d324403db6ca530e3463ace2b7,True,640,480,RGB,1-coins/40_1477790682.json,labelme_imagePath,1,
3459,1-coins/40_1477790688.jpg,40_1477790688.jpg,40_1477790688,.jpg,52599,1de577690af6389c0de3286ab6bca40f9168e5a373527aa84b3e3546f9e0c6d3,True,640,480,RGB,1-coins/40_1477790688.json,labelme_imagePath,1,
3460,1-coins/40_1477790694.jpg,40_1477790694.jpg,40_1477790694,.jpg,51772,f1bf2fed4dcec7827853c00a874242f72436e24ef9aa1eb603fdc1ac4f802615,True,640,480,RGB,1-coins/40_1477790694.json,labelme_imagePath,1,
3461,1-coins/40_1477790700.jpg,40_1477790700.jpg,40_1477790700,.jpg,50716,eec3446ed5c015c83175c2c6c62eb57517c3a127f3654dc78ae6f694e0f34d81,True,640,480,RGB,1-coins/40_1477790700.json,labelme_imagePath,1,
3462,1-coins/40_1477790706.jpg,40_1477790706.jpg,40_1477790706,.jpg,47417,f7c5aec170b58d760dcb0a20437213793f3aecbf0b545ce71d47b4967bf08ad5,True,640,480,RGB,1-coins/40_1477790706.json,labelme_imagePath,1,
3463,1-coins/40_1477790712.jpg,40_1477790712.jpg,40_1477790712,.jpg,49980,36faffb442b8c4e1a04bf6062842f6873a9fe6c08bae7b7b52e7cde714c36700,True,640,480,RGB,1-coins/40_1477790712.json,labelme_imagePath,1,
3464,1-coins/40_1477790718.jpg,40_1477790718.jpg,40_1477790718,.jpg,50303,e46ba4246ddd8e9fcae3f416df33efc077e81ff565b251813029dea9ebecb8f3,True,640,480,RGB,1-coins/40_1477790718.json,labelme_imagePath,1,
3465,1-coins/40_1477790724.jpg,40_1477790724.jpg,40_1477790724,.jpg,50234,322accceeac72e86f31dfae0d304474556def89cc06822f48d34fd0a13d62983,True,640,480,RGB,1-coins/40_1477790724.json,labelme_imagePath,1,
3466,1-coins/40_1477790730.jpg,40_1477790730.jpg,40_1477790730,.jpg,50499,de93ce6a8e858b4cf467ca4384fe7225c1b5bbdc995781c828f0002875c1bc62,True,640,480,RGB,1-coins/40_1477790730.json,labelme_imagePath,1,
3467,1-coins/40_1477790736.jpg,40_1477790736.jpg,40_1477790736,.jpg,48908,98897faffece725847dadb38bd46874e164e11401221b54de5263c09efbd9cfe,True,640,480,RGB,1-coins/40_1477790736.json,labelme_imagePath,1,
3468,1-coins/40_1477790742.jpg,40_1477790742.jpg,40_1477790742,.jpg,50569,e06f3421d1b917bed957eaac8f7cc4df00dc76533832d6a690541025de4da2d7,True,640,480,RGB,1-coins/40_1477790742.json,labelme_imagePath,1,
3469,1-coins/40_1477790748.jpg,40_1477790748.jpg,40_1477790748,.jpg,51350,e787ff0454acd9b097f94ef933e0d0e34b10a43e55ee474123ccaf9fa8b894b4,True,640,480,RGB,1-coins/40_1477790748.json,labelme_imagePath,1,
3470,1-coins/40_1477790754.jpg,40_1477790754.jpg,40_1477790754,.jpg,50690,fd9fd55322b00cdbd4887bf5ba12c8ae88271758970027919ea9237bd34be7c9,True,640,480,RGB,1-coins/40_1477790754.json,labelme_imagePath,1,
3471,1-coins/40_1477790760.jpg,40_1477790760.jpg,40_1477790760,.jpg,49514,b2cb14491ba449a9d795ef80cc057aa1ad4c6f8f94db1ef749b99d3dbee6e15e,True,640,480,RGB,1-coins/40_1477790760.json,labelme_imagePath,1,
3472,1-coins/40_1477790766.jpg,40_1477790766.jpg,40_1477790766,.jpg,53000,169de0660712154c7bf3035399a4ab669a52a2ee48ecb2a101970632af01c33d,True,640,480,RGB,1-coins/40_1477790766.json,labelme_imagePath,1,
3473,1-coins/40_1477790772.jpg,40_1477790772.jpg,40_1477790772,.jpg,51335,00255ce46bb9071c5e4df012b3aa7fd7b041f3fda81db563a47a1adfdde3804e,True,640,480,RGB,1-coins/40_1477790772.json,labelme_imagePath,1,
3474,1-coins/40_1477790778.jpg,40_1477790778.jpg,40_1477790778,.jpg,51384,39a532e3c316ddd2c79b9586ff241bc1a26ae75273d36b00f8065ad28a76c94b,True,640,480,RGB,1-coins/40_1477790778.json,labelme_imagePath,1,
3475,1-coins/40_1477790784.jpg,40_1477790784.jpg,40_1477790784,.jpg,51062,8a85efc5a7bd4b8863f959256827f05f24955632f8e24480f872600d6701080f,True,640,480,RGB,1-coins/40_1477790784.json,labelme_imagePath,1,
3476,1-coins/40_1477790790.jpg,40_1477790790.jpg,40_1477790790,.jpg,51309,eafa35c2d8b0e3d4184c39cbfe31b32cb7552ccf5d4a5ddb7048e49f2f4d3777,True,640,480,RGB,1-coins/40_1477790790.json,labelme_imagePath,1,
3477,1-coins/40_1477790796.jpg,40_1477790796.jpg,40_1477790796,.jpg,50015,122634de42a390b97a324a2c84bcc350ed203062229cbebd99c87d63e5a924d7,True,640,480,RGB,1-coins/40_1477790796.json,labelme_imagePath,1,
3478,1-coins/40_1477790802.jpg,40_1477790802.jpg,40_1477790802,.jpg,47233,8abebc92f428ada8a0f6442cfbaff971c922e71679930120eba6c3319a355d9e,True,640,480,RGB,1-coins/40_1477790802.json,labelme_imagePath,1,
3479,1-coins/40_1477790808.jpg,40_1477790808.jpg,40_1477790808,.jpg,45597,965c758f294c721d82a333c9fb503605c5fcb8b3383dff82742466c1d47ee802,True,640,480,RGB,1-coins/40_1477790808.json,labelme_imagePath,1,
3480,1-coins/40_1477790814.jpg,40_1477790814.jpg,40_1477790814,.jpg,48332,5355721f70bbbd8946a4f6ac126bd06b23b0161beaed6e9f59b785910617699f,True,640,480,RGB,1-coins/40_1477790814.json,labelme_imagePath,1,
3481,1-coins/40_1477790820.jpg,40_1477790820.jpg,40_1477790820,.jpg,48461,01700c1e5b59b23d01f9d4e31ad79e81e1e505a417e7af6ce4f2d6be0019d3f2,True,640,480,RGB,1-coins/40_1477790820.json,labelme_imagePath,1,
3482,1-coins/40_1477790826.jpg,40_1477790826.jpg,40_1477790826,.jpg,48289,ef9238660e77bcf42c81cc66c29d2540f7d22b6dc92f553df8e53f06fa9498de,True,640,480,RGB,1-coins/40_1477790826.json,labelme_imagePath,1,
3483,1-coins/40_1477790832.jpg,40_1477790832.jpg,40_1477790832,.jpg,46315,0b9848124d5be3b32951572302114426ec9cd01eba860250845748184183de54,True,640,480,RGB,1-coins/40_1477790832.json,labelme_imagePath,1,
3484,1-coins/40_1477790838.jpg,40_1477790838.jpg,40_1477790838,.jpg,48550,7ee7f92e64c96cc9951ef9d3f960679039da3d889288d6d29bf9ab902d9bbb96,True,640,480,RGB,1-coins/40_1477790838.json,labelme_imagePath,1,
3485,1-coins/45_1477835538.jpg,45_1477835538.jpg,45_1477835538,.jpg,44700,23df781d5506bafe9b510078197d608de405660c0d855e2b104396a9ce289c2f,True,640,480,RGB,1-coins/45_1477835538.json,labelme_imagePath,1,
3486,1-coins/45_1477835544.jpg,45_1477835544.jpg,45_1477835544,.jpg,43576,57c13fafc53486b8834b16a5bfe09f4e6efc5b624730213cc2416dbd38a78674,True,640,480,RGB,1-coins/45_1477835544.json,labelme_imagePath,1,
3487,1-coins/45_1477835550.jpg,45_1477835550.jpg,45_1477835550,.jpg,44649,7c8f4e647b8a0e310640ad23808ddd3abb0492001c483757f26710b886f7a658,True,640,480,RGB,1-coins/45_1477835550.json,labelme_imagePath,1,
3488,1-coins/45_1477835556.jpg,45_1477835556.jpg,45_1477835556,.jpg,45731,0f234109945d9cde284e3817135db21f1f47debcccb85a3ca2bed1f3014c13e0,True,640,480,RGB,1-coins/45_1477835556.json,labelme_imagePath,1,
3489,1-coins/45_1477835562.jpg,45_1477835562.jpg,45_1477835562,.jpg,45210,db9610251c3d94df27e5350d489a920719939d7c8bd12680a3affd31b31dd712,True,640,480,RGB,1-coins/45_1477835562.json,labelme_imagePath,1,
3490,1-coins/45_1477835568.jpg,45_1477835568.jpg,45_1477835568,.jpg,45737,90521c92a47c80db53293c512f761554759803f1034bf9b365f731b4b9875e4d,True,640,480,RGB,1-coins/45_1477835568.json,labelme_imagePath,1,
3491,1-coins/45_1477835574.jpg,45_1477835574.jpg,45_1477835574,.jpg,45365,5efe5f7577f63343f6e77f43668f117b21588d818f8e9bde338840c2dec1c95b,True,640,480,RGB,1-coins/45_1477835574.json,labelme_imagePath,1,
3492,1-coins/45_1477835580.jpg,45_1477835580.jpg,45_1477835580,.jpg,44119,57141ce9ec69c5b934cafd442b896f6eadc6843215c318cb29caf7f6fab442d8,True,640,480,RGB,1-coins/45_1477835580.json,labelme_imagePath,1,
3493,1-coins/45_1477835586.jpg,45_1477835586.jpg,45_1477835586,.jpg,43783,03b3c5eb3135c56da4547b21d483fa683bad5b37c2050a2cfb1aa97a643eb7ac,True,640,480,RGB,1-coins/45_1477835586.json,labelme_imagePath,1,
3494,1-coins/45_1477835592.jpg,45_1477835592.jpg,45_1477835592,.jpg,44427,52b1395453627d85b053be88847b287b2eeb538f8425924a5e45d03ccda2f788,True,640,480,RGB,1-coins/45_1477835592.json,labelme_imagePath,1,
3495,1-coins/45_1477835598.jpg,45_1477835598.jpg,45_1477835598,.jpg,42150,2a8d1999503300e1f053af12bb04cd2803af293b3cb8193dbe0db3abd47f4774,True,640,480,RGB,1-coins/45_1477835598.json,labelme_imagePath,1,
3496,1-coins/45_1477835604.jpg,45_1477835604.jpg,45_1477835604,.jpg,43700,e2047f367f1db0536ef9a711f8865404c2277275da622e336bbe46344b5401d0,True,640,480,RGB,1-coins/45_1477835604.json,labelme_imagePath,1,
3497,1-coins/45_1477835610.jpg,45_1477835610.jpg,45_1477835610,.jpg,45293,31598380a0a6ed2cd7d0cb4ce98b804f7882f7af8e62b976fe8518a291efb5af,True,640,480,RGB,1-coins/45_1477835610.json,labelme_imagePath,1,
