annotation_relative_path,annotation_filename,annotation_stem,is_labelme,imagePath,imagePath_filename,n_shapes,labels,parse_error,matched_to_image
1-coins/30_1477787418.json,30_1477787418.json,30_1477787418,True,30_1477787418.jpg,30_1477787418.jpg,5,10|5,,True
1-coins/30_1477787424.json,30_1477787424.json,30_1477787424,True,30_1477787424.jpg,30_1477787424.jpg,5,10|5,,True
1-coins/30_1477787430.json,30_1477787430.json,30_1477787430,True,30_1477787430.jpg,30_1477787430.jpg,5,10|5,,True
1-coins/30_1477787436.json,30_1477787436.json,30_1477787436,True,30_1477787436.jpg,30_1477787436.jpg,5,10|5,,True
1-coins/30_1477787442.json,30_1477787442.json,30_1477787442,True,30_1477787442.jpg,30_1477787442.jpg,5,10|5,,True
1-coins/30_1477787448.json,30_1477787448.json,30_1477787448,True,30_1477787448.jpg,30_1477787448.jpg,4,10|5,,True
1-coins/30_1477787454.json,30_1477787454.json,30_1477787454,True,30_1477787454.jpg,30_1477787454.jpg,4,10|5,,True
1-coins/30_1477787460.json,30_1477787460.json,30_1477787460,True,30_1477787460.jpg,30_1477787460.jpg,4,10|5,,True
1-coins/30_1477787466.json,30_1477787466.json,30_1477787466,True,30_1477787466.jpg,30_1477787466.jpg,2,25|5,,True
1-coins/30_1477787472.json,30_1477787472.json,30_1477787472,True,30_1477787472.jpg,30_1477787472.jpg,2,25|5,,True
1-coins/30_1477787478.json,30_1477787478.json,30_1477787478,True,30_1477787478.jpg,30_1477787478.jpg,2,25|5,,True
1-coins/30_1477787484.json,30_1477787484.json,30_1477787484,True,30_1477787484.jpg,30_1477787484.jpg,2,25|5,,True
1-coins/30_1477787490.json,30_1477787490.json,30_1477787490,True,30_1477787490.jpg,30_1477787490.jpg,2,25|5,,True
1-coins/30_1477787496.json,30_1477787496.json,30_1477787496,True,30_1477787496.jpg,30_1477787496.jpg,2,25|5,,True
1-coins/30_1477787502.json,30_1477787502.json,30_1477787502,True,30_1477787502.jpg,30_1477787502.jpg,2,25|5,,True
1-coins/30_1477787508.json,30_1477787508.json,30_1477787508,True,30_1477787508.jpg,30_1477787508.jpg,2,25|5,,True
1-coins/30_1477787514.json,30_1477787514.json,30_1477787514,True,30_1477787514.jpg,30_1477787514.jpg,2,25|5,,True
1-coins/30_1477787520.json,30_1477787520.json,30_1477787520,True,30_1477787520.jpg,30_1477787520.jpg,2,25|5,,True
1-coins/30_1477787526.json,30_1477787526.json,30_1477787526,True,30_1477787526.jpg,30_1477787526.jpg,2,25|5,,True
1-coins/30_1477787532.json,30_1477787532.json,30_1477787532,True,30_1477787532.jpg,30_1477787532.jpg,2,25|5,,True
1-coins/35_1477789530.json,35_1477789530.json,35_1477789530,True,35_1477789530.jpg,35_1477789530.jpg,4,10|5,,True
1-coins/35_1477789536.json,35_1477789536.json,35_1477789536,True,35_1477789536.jpg,35_1477789536.jpg,4,10|5,,True
1-coins/35_1477789542.json,35_1477789542.json,35_1477789542,True,35_1477789542.jpg,35_1477789542.jpg,4,10|5,,True
1-coins/35_1477789548.json,35_1477789548.json,35_1477789548,True,35_1477789548.jpg,35_1477789548.jpg,4,10|5,,True
1-coins/35_1477789554.json,35_1477789554.json,35_1477789554,True,35_1477789554.jpg,35_1477789554.jpg,4,10|5,,True
1-coins/35_1477789560.json,35_1477789560.json,35_1477789560,True,35_1477789560.jpg,35_1477789560.jpg,4,10|5,,True
1-coins/35_1477789566.json,35_1477789566.json,35_1477789566,True,35_1477789566.jpg,35_1477789566.jpg,4,10|5,,True
1-coins/35_1477789572.json,35_1477789572.json,35_1477789572,True,35_1477789572.jpg,35_1477789572.jpg,4,10|5,,True
1-coins/35_1477789578.json,35_1477789578.json,35_1477789578,True,35_1477789578.jpg,35_1477789578.jpg,4,10|5,,True
1-coins/35_1477789584.json,35_1477789584.json,35_1477789584,True,35_1477789584.jpg,35_1477789584.jpg,4,10|5,,True
1-coins/35_1477789590.json,35_1477789590.json,35_1477789590,True,35_1477789590.jpg,35_1477789590.jpg,4,10|5,,True
1-coins/35_1477789596.json,35_1477789596.json,35_1477789596,True,35_1477789596.jpg,35_1477789596.jpg,4,10|5,,True
1-coins/35_1477789602.json,35_1477789602.json,35_1477789602,True,35_1477789602.jpg,35_1477789602.jpg,4,10|5,,True
1-coins/35_1477789608.json,35_1477789608.json,35_1477789608,True,35_1477789608.jpg,35_1477789608.jpg,4,10|5,,True
1-coins/35_1477789614.json,35_1477789614.json,35_1477789614,True,35_1477789614.jpg,35_1477789614.jpg,5,10|5,,True
1-coins/35_1477789620.json,35_1477789620.json,35_1477789620,True,35_1477789620.jpg,35_1477789620.jpg,5,10|5,,True
1-coins/35_1477789626.json,35_1477789626.json,35_1477789626,True,35_1477789626.jpg,35_1477789626.jpg,5,10|5,,True
1-coins/35_1477789632.json,35_1477789632.json,35_1477789632,True,35_1477789632.jpg,35_1477789632.jpg,5,10|5,,True
1-coins/35_1477789638.json,35_1477789638.json,35_1477789638,True,35_1477789638.jpg,35_1477789638.jpg,5,10|5,,True
1-coins/35_1477789644.json,35_1477789644.json,35_1477789644,True,35_1477789644.jpg,35_1477789644.jpg,5,10|5,,True
1-coins/35_1477789650.json,35_1477789650.json,35_1477789650,True,35_1477789650.jpg,35_1477789650.jpg,5,10|5,,True
1-coins/35_1477789656.json,35_1477789656.json,35_1477789656,True,35_1477789656.jpg,35_1477789656.jpg,5,10|5,,True
1-coins/35_1477789662.json,35_1477789662.json,35_1477789662,True,35_1477789662.jpg,35_1477789662.jpg,5,10|5,,True
1-coins/35_1477789668.json,35_1477789668.json,35_1477789668,True,35_1477789668.jpg,35_1477789668.jpg,5,10|5,,True
1-coins/35_1477789674.json,35_1477789674.json,35_1477789674,True,35_1477789674.jpg,35_1477789674.jpg,5,10|5,,True
1-coins/35_1477789680.json,35_1477789680.json,35_1477789680,True,35_1477789680.jpg,35_1477789680.jpg,5,10|5,,True
1-coins/35_1477789686.json,35_1477789686.json,35_1477789686,True,35_1477789686.jpg,35_1477789686.jpg,5,10|5,,True
1-coins/35_1477789692.json,35_1477789692.json,35_1477789692,True,35_1477789692.jpg,35_1477789692.jpg,5,10|5,,True
1-coins/35_1477789698.json,35_1477789698.json,35_1477789698,True,35_1477789698.jpg,35_1477789698.jpg,5,10|5,,True
1-coins/35_1477789704.json,35_1477789704.json,35_1477789704,True,35_1477789704.jpg,35_1477789704.jpg,5,10|5,,True
1-coins/35_1477789710.json,35_1477789710.json,35_1477789710,True,35_1477789710.jpg,35_1477789710.jpg,5,10|5,,True
1-coins/35_1477789842.json,35_1477789842.json,35_1477789842,True,35_1477789842.jpg,35_1477789842.jpg,5,10|5,,True
1-coins/35_1477789848.json,35_1477789848.json,35_1477789848,True,35_1477789848.jpg,35_1477789848.jpg,5,10|5,,True
1-coins/35_1477789854.json,35_1477789854.json,35_1477789854,True,35_1477789854.jpg,35_1477789854.jpg,5,10|5,,True
1-coins/35_1477789860.json,35_1477789860.json,35_1477789860,True,35_1477789860.jpg,35_1477789860.jpg,5,10|5,,True
1-coins/35_1477789866.json,35_1477789866.json,35_1477789866,True,35_1477789866.jpg,35_1477789866.jpg,5,10|5,,True
1-coins/35_1477789872.json,35_1477789872.json,35_1477789872,True,35_1477789872.jpg,35_1477789872.jpg,5,10|5,,True
1-coins/35_1477789878.json,35_1477789878.json,35_1477789878,True,35_1477789878.jpg,35_1477789878.jpg,5,10|5,,True
1-coins/35_1477789884.json,35_1477789884.json,35_1477789884,True,35_1477789884.jpg,35_1477789884.jpg,5,10|5,,True
1-coins/35_1477789890.json,35_1477789890.json,35_1477789890,True,35_1477789890.jpg,35_1477789890.jpg,5,10|5,,True
1-coins/35_1477789896.json,35_1477789896.json,35_1477789896,True,35_1477789896.jpg,35_1477789896.jpg,5,10|5,,True
1-coins/35_1477789902.json,35_1477789902.json,35_1477789902,True,35_1477789902.jpg,35_1477789902.jpg,5,10|5,,True
1-coins/35_1477789908.json,35_1477789908.json,35_1477789908,True,35_1477789908.jpg,35_1477789908.jpg,5,10|5,,True
1-coins/35_1477789914.json,35_1477789914.json,35_1477789914,True,35_1477789914.jpg,35_1477789914.jpg,5,10|5,,True
1-coins/35_1477789920.json,35_1477789920.json,35_1477789920,True,35_1477789920.jpg,35_1477789920.jpg,5,10|5,,True
1-coins/35_1477789926.json,35_1477789926.json,35_1477789926,True,35_1477789926.jpg,35_1477789926.jpg,5,10|5,,True
1-coins/35_1477789932.json,35_1477789932.json,35_1477789932,True,35_1477789932.jpg,35_1477789932.jpg,5,10|5,,True
1-coins/35_1477789938.json,35_1477789938.json,35_1477789938,True,35_1477789938.jpg,35_1477789938.jpg,5,10|5,,True
1-coins/35_1477789944.json,35_1477789944.json,35_1477789944,True,35_1477789944.jpg,35_1477789944.jpg,5,10|5,,True
1-coins/35_1477789950.json,35_1477789950.json,35_1477789950,True,35_1477789950.jpg,35_1477789950.jpg,5,10|5,,True
1-coins/35_1477789956.json,35_1477789956.json,35_1477789956,True,35_1477789956.jpg,35_1477789956.jpg,5,10|5,,True
1-coins/35_1477789962.json,35_1477789962.json,35_1477789962,True,35_1477789962.jpg,35_1477789962.jpg,5,10|5,,True
1-coins/35_1477789968.json,35_1477789968.json,35_1477789968,True,35_1477789968.jpg,35_1477789968.jpg,5,10|5,,True
1-coins/35_1477789974.json,35_1477789974.json,35_1477789974,True,35_1477789974.jpg,35_1477789974.jpg,5,10|5,,True
1-coins/35_1477789980.json,35_1477789980.json,35_1477789980,True,35_1477789980.jpg,35_1477789980.jpg,5,10|5,,True
1-coins/35_1477789986.json,35_1477789986.json,35_1477789986,True,35_1477789986.jpg,35_1477789986.jpg,5,10|5,,True
1-coins/35_1477789992.json,35_1477789992.json,35_1477789992,True,35_1477789992.jpg,35_1477789992.jpg,6,10|5,,True
1-coins/35_1477789998.json,35_1477789998.json,35_1477789998,True,35_1477789998.jpg,35_1477789998.jpg,6,10|5,,True
1-coins/35_1477790004.json,35_1477790004.json,35_1477790004,True,35_1477790004.jpg,35_1477790004.jpg,6,10|5,,True
1-coins/35_1477790010.json,35_1477790010.json,35_1477790010,True,35_1477790010.jpg,35_1477790010.jpg,6,10|5,,True
1-coins/35_1477790016.json,35_1477790016.json,35_1477790016,True,35_1477790016.jpg,35_1477790016.jpg,6,10|5,,True
1-coins/40_1477790658.json,40_1477790658.json,40_1477790658,True,40_1477790658.jpg,40_1477790658.jpg,7,10|5,,True
1-coins/40_1477790664.json,40_1477790664.json,40_1477790664,True,40_1477790664.jpg,40_1477790664.jpg,7,10|5,,True
1-coins/40_1477790670.json,40_1477790670.json,40_1477790670,True,40_1477790670.jpg,40_1477790670.jpg,7,10|5,,True
1-coins/40_1477790676.json,40_1477790676.json,40_1477790676,True,40_1477790676.jpg,40_1477790676.jpg,7,10|5,,True
1-coins/40_1477790682.json,40_1477790682.json,40_1477790682,True,40_1477790682.jpg,40_1477790682.jpg,7,10|5,,True
1-coins/40_1477790688.json,40_1477790688.json,40_1477790688,True,40_1477790688.jpg,40_1477790688.jpg,7,10|5,,True
1-coins/40_1477790694.json,40_1477790694.json,40_1477790694,True,40_1477790694.jpg,40_1477790694.jpg,7,10|5,,True
1-coins/40_1477790700.json,40_1477790700.json,40_1477790700,True,40_1477790700.jpg,40_1477790700.jpg,7,10|5,,True
1-coins/40_1477790706.json,40_1477790706.json,40_1477790706,True,40_1477790706.jpg,40_1477790706.jpg,7,10|5,,True
1-coins/40_1477790712.json,40_1477790712.json,40_1477790712,True,40_1477790712.jpg,40_1477790712.jpg,7,10|5,,True
1-coins/40_1477790718.json,40_1477790718.json,40_1477790718,True,40_1477790718.jpg,40_1477790718.jpg,7,10|5,,True
1-coins/40_1477790724.json,40_1477790724.json,40_1477790724,True,40_1477790724.jpg,40_1477790724.jpg,7,10|5,,True
1-coins/40_1477790730.json,40_1477790730.json,40_1477790730,True,40_1477790730.jpg,40_1477790730.jpg,7,10|5,,True
1-coins/40_1477790736.json,40_1477790736.json,40_1477790736,True,40_1477790736.jpg,40_1477790736.jpg,7,10|5,,True
1-coins/40_1477790742.json,40_1477790742.json,40_1477790742,True,40_1477790742.jpg,40_1477790742.jpg,7,10|5,,True
1-coins/40_1477790748.json,40_1477790748.json,40_1477790748,True,40_1477790748.jpg,40_1477790748.jpg,7,10|5,,True
1-coins/40_1477790754.json,40_1477790754.json,40_1477790754,True,40_1477790754.jpg,40_1477790754.jpg,7,10|5,,True
1-coins/40_1477790760.json,40_1477790760.json,40_1477790760,True,40_1477790760.jpg,40_1477790760.jpg,7,10|5,,True
1-coins/40_1477790766.json,40_1477790766.json,40_1477790766,True,40_1477790766.jpg,40_1477790766.jpg,7,10|5,,True
1-coins/40_1477790772.json,40_1477790772.json,40_1477790772,True,40_1477790772.jpg,40_1477790772.jpg,7,10|5,,True
1-coins/40_1477790778.json,40_1477790778.json,40_1477790778,True,40_1477790778.jpg,40_1477790778.jpg,7,10|5,,True
1-coins/40_1477790784.json,40_1477790784.json,40_1477790784,True,40_1477790784.jpg,40_1477790784.jpg,7,10|5,,True
1-coins/40_1477790790.json,40_1477790790.json,40_1477790790,True,40_1477790790.jpg,40_1477790790.jpg,7,10|5,,True
1-coins/40_1477790796.json,40_1477790796.json,40_1477790796,True,40_1477790796.jpg,40_1477790796.jpg,7,10|5,,True
1-coins/40_1477790802.json,40_1477790802.json,40_1477790802,True,40_1477790802.jpg,40_1477790802.jpg,6,10|5,,True
1-coins/40_1477790808.json,40_1477790808.json,40_1477790808,True,40_1477790808.jpg,40_1477790808.jpg,6,10|5,,True
1-coins/40_1477790814.json,40_1477790814.json,40_1477790814,True,40_1477790814.jpg,40_1477790814.jpg,6,10|5,,True
1-coins/40_1477790820.json,40_1477790820.json,40_1477790820,True,40_1477790820.jpg,40_1477790820.jpg,6,10|5,,True
1-coins/40_1477790826.json,40_1477790826.json,40_1477790826,True,40_1477790826.jpg,40_1477790826.jpg,6,10|5,,True
1-coins/40_1477790832.json,40_1477790832.json,40_1477790832,True,40_1477790832.jpg,40_1477790832.jpg,6,10|5,,True
1-coins/40_1477790838.json,40_1477790838.json,40_1477790838,True,40_1477790838.jpg,40_1477790838.jpg,6,10|5,,True
1-coins/45_1477835538.json,45_1477835538.json,45_1477835538,True,45_1477835538.jpg,45_1477835538.jpg,4,10|25|5,,True
1-coins/45_1477835544.json,45_1477835544.json,45_1477835544,True,45_1477835544.jpg,45_1477835544.jpg,4,10|25|5,,True
1-coins/45_1477835550.json,45_1477835550.json,45_1477835550,True,45_1477835550.jpg,45_1477835550.jpg,4,10|25|5,,True
1-coins/45_1477835556.json,45_1477835556.json,45_1477835556,True,45_1477835556.jpg,45_1477835556.jpg,4,10|25|5,,True
1-coins/45_1477835562.json,45_1477835562.json,45_1477835562,True,45_1477835562.jpg,45_1477835562.jpg,4,10|25|5,,True
1-coins/45_1477835568.json,45_1477835568.json,45_1477835568,True,45_1477835568.jpg,45_1477835568.jpg,4,10|25|5,,True
1-coins/45_1477835574.json,45_1477835574.json,45_1477835574,True,45_1477835574.jpg,45_1477835574.jpg,4,10|25|5,,True
1-coins/45_1477835580.json,45_1477835580.json,45_1477835580,True,45_1477835580.jpg,45_1477835580.jpg,4,10|25|5,,True
1-coins/45_1477835586.json,45_1477835586.json,45_1477835586,True,45_1477835586.jpg,45_1477835586.jpg,4,10|25|5,,True
1-coins/45_1477835592.json,45_1477835592.json,45_1477835592,True,45_1477835592.jpg,45_1477835592.jpg,4,10|25|5,,True
1-coins/45_1477835598.json,45_1477835598.json,45_1477835598,True,45_1477835598.jpg,45_1477835598.jpg,4,10|25|5,,True
1-coins/45_1477835604.json,45_1477835604.json,45_1477835604,True,45_1477835604.jpg,45_1477835604.jpg,4,10|25|5,,True
1-coins/45_1477835610.json,45_1477835610.json,45_1477835610,True,45_1477835610.jpg,45_1477835610.jpg,4,10|25|5,,True
1-coins/45_1477835616.json,45_1477835616.json,45_1477835616,True,45_1477835616.jpg,45_1477835616.jpg,4,10|25|5,,True
1-coins/45_1477835622.json,45_1477835622.json,45_1477835622,True,45_1477835622.jpg,45_1477835622.jpg,4,10|25|5,,True
1-coins/45_1477835628.json,45_1477835628.json,45_1477835628,True,45_1477835628.jpg,45_1477835628.jpg,7,10|25|5|finger,,True
1-coins/45_1477835634.json,45_1477835634.json,45_1477835634,True,45_1477835634.jpg,45_1477835634.jpg,4,10|25|5,,True
1-coins/45_1477835640.json,45_1477835640.json,45_1477835640,True,45_1477835640.jpg,45_1477835640.jpg,4,10|25|5,,True
1-coins/45_1477835646.json,45_1477835646.json,45_1477835646,True,45_1477835646.jpg,45_1477835646.jpg,4,10|25|5,,True
1-coins/45_1477835652.json,45_1477835652.json,45_1477835652,True,45_1477835652.jpg,45_1477835652.jpg,4,10|25|5,,True
1-coins/45_1477835658.json,45_1477835658.json,45_1477835658,True,45_1477835658.jpg,45_1477835658.jpg,4,10|25|5,,True
1-coins/45_1477835664.json,45_1477835664.json,45_1477835664,True,45_1477835664.jpg,45_1477835664.jpg,4,10|25|5,,True
1-coins/45_1477835670.json,45_1477835670.json,45_1477835670,True,45_1477835670.jpg,45_1477835670.jpg,4,10|25|5,,True
1-coins/45_1477835676.json,45_1477835676.json,45_1477835676,True,45_1477835676.jpg,45_1477835676.jpg,4,10|25|5,,True
1-coins/45_1477835682.json,45_1477835682.json,45_1477835682,True,45_1477835682.jpg,45_1477835682.jpg,4,10|25|5,,True
1-coins/45_1477835688.json,45_1477835688.json,45_1477835688,True,45_1477835688.jpg,45_1477835688.jpg,4,10|25|5,,True
1-coins/45_1477835694.json,45_1477835694.json,45_1477835694,True,45_1477835694.jpg,45_1477835694.jpg,4,10|25|5,,True
1-coins/45_1477835700.json,45_1477835700.json,45_1477835700,True,45_1477835700.jpg,45_1477835700.jpg,4,10|25|5,,True
1-coins/45_1477835706.json,45_1477835706.json,45_1477835706,True,45_1477835706.jpg,45_1477835706.jpg,4,10|25|5,,True
1-coins/45_1477835712.json,45_1477835712.json,45_1477835712,True,45_1477835712.jpg,45_1477835712.jpg,4,10|25|5,,True
1-coins/45_1477835808.json,45_1477835808.json,45_1477835808,True,45_1477835808.jpg,45_1477835808.jpg,6,10|5,,True
1-coins/45_1477835814.json,45_1477835814.json,45_1477835814,True,45_1477835814.jpg,45_1477835814.jpg,6,10|5,,True
1-coins/45_1477835820.json,45_1477835820.json,45_1477835820,True,45_1477835820.jpg,45_1477835820.jpg,6,10|5,,True
1-coins/45_1477835826.json,45_1477835826.json,45_1477835826,True,45_1477835826.jpg,45_1477835826.jpg,6,10|5,,True
1-coins/45_1477835832.json,45_1477835832.json,45_1477835832,True,45_1477835832.jpg,45_1477835832.jpg,6,10|5,,True
1-coins/45_1477835838.json,45_1477835838.json,45_1477835838,True,45_1477835838.jpg,45_1477835838.jpg,6,10|5,,True
1-coins/45_1477835844.json,45_1477835844.json,45_1477835844,True,45_1477835844.jpg,45_1477835844.jpg,6,10|5,,True
1-coins/45_1477835850.json,45_1477835850.json,45_1477835850,True,45_1477835850.jpg,45_1477835850.jpg,6,10|5,,True
1-coins/45_1477835856.json,45_1477835856.json,45_1477835856,True,45_1477835856.jpg,45_1477835856.jpg,6,10|5,,True
1-coins/45_1477835862.json,45_1477835862.json,45_1477835862,True,45_1477835862.jpg,45_1477835862.jpg,6,10|5,,True
1-coins/45_1477835868.json,45_1477835868.json,45_1477835868,True,45_1477835868.jpg,45_1477835868.jpg,6,10|5,,True
1-coins/45_1477835874.json,45_1477835874.json,45_1477835874,True,45_1477835874.jpg,45_1477835874.jpg,6,10|5,,True
1-coins/45_1477835880.json,45_1477835880.json,45_1477835880,True,45_1477835880.jpg,45_1477835880.jpg,6,10|5,,True
1-coins/45_1477835886.json,45_1477835886.json,45_1477835886,True,45_1477835886.jpg,45_1477835886.jpg,6,10|5,,True
1-coins/45_1477835892.json,45_1477835892.json,45_1477835892,True,45_1477835892.jpg,45_1477835892.jpg,6,10|5,,True
1-coins/45_1477835898.json,45_1477835898.json,45_1477835898,True,45_1477835898.jpg,45_1477835898.jpg,6,10|5,,True
1-coins/45_1477835904.json,45_1477835904.json,45_1477835904,True,45_1477835904.jpg,45_1477835904.jpg,6,10|5,,True
1-coins/45_1477835910.json,45_1477835910.json,45_1477835910,True,45_1477835910.jpg,45_1477835910.jpg,6,10|5,,True
1-coins/45_1477835916.json,45_1477835916.json,45_1477835916,True,45_1477835916.jpg,45_1477835916.jpg,6,10|5,,True
1-coins/45_1477835922.json,45_1477835922.json,45_1477835922,True,45_1477835922.jpg,45_1477835922.jpg,6,10|5,,True
1-coins/45_1477835928.json,45_1477835928.json,45_1477835928,True,45_1477835928.jpg,45_1477835928.jpg,6,10|5,,True
1-coins/45_1477835934.json,45_1477835934.json,45_1477835934,True,45_1477835934.jpg,45_1477835934.jpg,6,10|5,,True
1-coins/45_1477835940.json,45_1477835940.json,45_1477835940,True,45_1477835940.jpg,45_1477835940.jpg,6,10|5,,True
1-coins/45_1477835946.json,45_1477835946.json,45_1477835946,True,45_1477835946.jpg,45_1477835946.jpg,6,10|5,,True
1-coins/45_1477835952.json,45_1477835952.json,45_1477835952,True,45_1477835952.jpg,45_1477835952.jpg,6,10|5,,True
1-coins/45_1477835958.json,45_1477835958.json,45_1477835958,True,45_1477835958.jpg,45_1477835958.jpg,6,10|5,,True
1-coins/45_1477835964.json,45_1477835964.json,45_1477835964,True,45_1477835964.jpg,45_1477835964.jpg,6,10|5,,True
1-coins/45_1477835970.json,45_1477835970.json,45_1477835970,True,45_1477835970.jpg,45_1477835970.jpg,6,10|5,,True
1-coins/45_1477835976.json,45_1477835976.json,45_1477835976,True,45_1477835976.jpg,45_1477835976.jpg,6,10|5,,True
1-coins/45_1477835982.json,45_1477835982.json,45_1477835982,True,45_1477835982.jpg,45_1477835982.jpg,6,10|5,,True
1-coins/45_1477835988.json,45_1477835988.json,45_1477835988,True,45_1477835988.jpg,45_1477835988.jpg,6,10|5,,True
1-coins/45_1477836894.json,45_1477836894.json,45_1477836894,True,45_1477836894.jpg,45_1477836894.jpg,6,10|5,,True
1-coins/45_1477836900.json,45_1477836900.json,45_1477836900,True,45_1477836900.jpg,45_1477836900.jpg,6,10|5,,True
1-coins/45_1477836906.json,45_1477836906.json,45_1477836906,True,45_1477836906.jpg,45_1477836906.jpg,6,10|5,,True
1-coins/45_1477836912.json,45_1477836912.json,45_1477836912,True,45_1477836912.jpg,45_1477836912.jpg,7,10|5,,True
1-coins/45_1477836918.json,45_1477836918.json,45_1477836918,True,45_1477836918.jpg,45_1477836918.jpg,7,10|5,,True
1-coins/45_1477836924.json,45_1477836924.json,45_1477836924,True,45_1477836924.jpg,45_1477836924.jpg,7,10|5,,True
1-coins/45_1477836930.json,45_1477836930.json,45_1477836930,True,45_1477836930.jpg,45_1477836930.jpg,7,10|5,,True
1-coins/45_1477836936.json,45_1477836936.json,45_1477836936,True,45_1477836936.jpg,45_1477836936.jpg,7,10|5,,True
1-coins/45_1477836942.json,45_1477836942.json,45_1477836942,True,45_1477836942.jpg,45_1477836942.jpg,7,10|5,,True
1-coins/45_1477836948.json,45_1477836948.json,45_1477836948,True,45_1477836948.jpg,45_1477836948.jpg,7,10|5,,True
1-coins/45_1477836954.json,45_1477836954.json,45_1477836954,True,45_1477836954.jpg,45_1477836954.jpg,7,10|5,,True
1-coins/45_1477836960.json,45_1477836960.json,45_1477836960,True,45_1477836960.jpg,45_1477836960.jpg,7,10|5,,True
1-coins/45_1477836966.json,45_1477836966.json,45_1477836966,True,45_1477836966.jpg,45_1477836966.jpg,7,10|5,,True
1-coins/45_1477836972.json,45_1477836972.json,45_1477836972,True,45_1477836972.jpg,45_1477836972.jpg,7,10|5,,True
1-coins/45_1477836978.json,45_1477836978.json,45_1477836978,True,45_1477836978.jpg,45_1477836978.jpg,7,10|5,,True
1-coins/45_1477836984.json,45_1477836984.json,45_1477836984,True,45_1477836984.jpg,45_1477836984.jpg,7,10|5,,True
1-coins/45_1477836990.json,45_1477836990.json,45_1477836990,True,45_1477836990.jpg,45_1477836990.jpg,6,10|5,,True
1-coins/45_1477836996.json,45_1477836996.json,45_1477836996,True,45_1477836996.jpg,45_1477836996.jpg,6,10|5,,True
1-coins/45_1477837002.json,45_1477837002.json,45_1477837002,True,45_1477837002.jpg,45_1477837002.jpg,5,10|5,,True
1-coins/45_1477837008.json,45_1477837008.json,45_1477837008,True,45_1477837008.jpg,45_1477837008.jpg,5,10|5,,True
1-coins/45_1477837014.json,45_1477837014.json,45_1477837014,True,45_1477837014.jpg,45_1477837014.jpg,5,10|5,,True
1-coins/45_1477837020.json,45_1477837020.json,45_1477837020,True,45_1477837020.jpg,45_1477837020.jpg,5,10|5,,True
1-coins/45_1477837026.json,45_1477837026.json,45_1477837026,True,45_1477837026.jpg,45_1477837026.jpg,5,10|5,,True
1-coins/45_1477837032.json,45_1477837032.json,45_1477837032,True,45_1477837032.jpg,45_1477837032.jpg,3,10|25,,True
1-coins/45_1477837038.json,45_1477837038.json,45_1477837038,True,45_1477837038.jpg,45_1477837038.jpg,3,10|25,,True
1-coins/45_1477837044.json,45_1477837044.json,45_1477837044,True,45_1477837044.jpg,45_1477837044.jpg,3,10|25,,True
1-coins/45_1477837050.json,45_1477837050.json,45_1477837050,True,45_1477837050.jpg,45_1477837050.jpg,3,10|25,,True
1-coins/45_1477837056.json,45_1477837056.json,45_1477837056,True,45_1477837056.jpg,45_1477837056.jpg,3,10|25,,True
1-coins/45_1477837062.json,45_1477837062.json,45_1477837062,True,45_1477837062.jpg,45_1477837062.jpg,3,10|25,,True
1-coins/45_1477837068.json,45_1477837068.json,45_1477837068,True,45_1477837068.jpg,45_1477837068.jpg,3,10|25,,True
1-coins/50_1477139796.json,50_1477139796.json,50_1477139796,True,50_1477139796.jpg,50_1477139796.jpg,1,50,,True
1-coins/50_1477139802.json,50_1477139802.json,50_1477139802,True,50_1477139802.jpg,50_1477139802.jpg,1,50,,True
1-coins/50_1477139808.json,50_1477139808.json,50_1477139808,True,50_1477139808.jpg,50_1477139808.jpg,1,50,,True
1-coins/50_1477139814.json,50_1477139814.json,50_1477139814,True,50_1477139814.jpg,50_1477139814.jpg,1,50,,True
1-coins/50_1477139820.json,50_1477139820.json,50_1477139820,True,50_1477139820.jpg,50_1477139820.jpg,1,50,,True
1-coins/50_1477139826.json,50_1477139826.json,50_1477139826,True,50_1477139826.jpg,50_1477139826.jpg,1,50,,True
1-coins/50_1477139832.json,50_1477139832.json,50_1477139832,True,50_1477139832.jpg,50_1477139832.jpg,1,50,,True
1-coins/50_1477139838.json,50_1477139838.json,50_1477139838,True,50_1477139838.jpg,50_1477139838.jpg,1,50,,True
1-coins/50_1477139844.json,50_1477139844.json,50_1477139844,True,50_1477139844.jpg,50_1477139844.jpg,1,50,,True
1-coins/50_1477139850.json,50_1477139850.json,50_1477139850,True,50_1477139850.jpg,50_1477139850.jpg,1,50,,True
1-coins/50_1477139856.json,50_1477139856.json,50_1477139856,True,50_1477139856.jpg,50_1477139856.jpg,1,50,,True
1-coins/50_1477139862.json,50_1477139862.json,50_1477139862,True,50_1477139862.jpg,50_1477139862.jpg,1,50,,True
1-coins/50_1477139868.json,50_1477139868.json,50_1477139868,True,50_1477139868.jpg,50_1477139868.jpg,1,50,,True
1-coins/50_1477139874.json,50_1477139874.json,50_1477139874,True,50_1477139874.jpg,50_1477139874.jpg,1,50,,True
1-coins/50_1477139880.json,50_1477139880.json,50_1477139880,True,50_1477139880.jpg,50_1477139880.jpg,1,50,,True
1-coins/50_1477139886.json,50_1477139886.json,50_1477139886,True,50_1477139886.jpg,50_1477139886.jpg,1,50,,True
1-coins/50_1477139892.json,50_1477139892.json,50_1477139892,True,50_1477139892.jpg,50_1477139892.jpg,1,50,,True
